day,symbol,time_utc,price,bias,line_val,sma14,close_break_pct,neck_chg_pct,span,vol_ratio,sma25,sma99,dist_ma99_pct,sma200,dist_ma200_pct,sma200_slope_pct,sma200_15,dist_ma200_15m_pct,entry,reclaim_3,pnl_15m,pnl_30m,pnl_1h,pnl_2h,pnl_4h,pnl_8h,pnl_12h
2026-08-08,MUBARAK/USDT,2026-08-08 17:05,0.01537,8.64,0.015516,0.015404,1.39,-0.19,14,4.52,0.015371,0.014789,3.93,0.014438,6.46,1.291,0.013538,13.53,0.01538,False,0.06501950585175288,1.6254876462938896,0.8452535760728211,0.9752925877763271,-0.06501950585175288,-0.5201560468140456,-9.557867360208068
2026-08-08,MUBARAK/USDT,2026-08-08 17:35,0.01513,8.64,0.015503,0.015311,3.31,-0.19,14,5.64,0.015358,0.014838,1.96,0.01447,4.56,1.171,0.01356,11.58,0.01511,False,-0.5956320317670404,-0.9265387160820615,-1.9854401058901385,-1.5221707478491018,-3.5076108537392523,-5.559232296492381,-22.63401720714759
2026-08-08,RECALL/USDT,2026-08-08 01:45,0.05052,14.19,0.050836,0.050639,1.25,-0.35,15,19.69,0.05051,0.048681,3.78,0.046356,8.98,2.103,0.043082,17.26,0.05056,True,-0.03955696202531485,1.0087025316455767,4.034810126582278,5.3401898734177236,9.770569620253164,11.115506329113924,12.321993670886075
2026-08-09,BEAT/USDT,2026-08-09 23:15,3.817,14.77,3.875556,3.855429,1.64,-0.05,9,3.26,3.80424,3.641273,4.83,3.44747,10.72,2.728,2.865865,33.19,3.817,True,-2.515064186533918,-2.148283992664392,16.05973277443018,17.788839402672263,26.43437254388264,34.162955200419184,34.424941053183126
2026-08-09,BROCCOLI714/USDT,2026-08-09 12:50,0.01888,16.35,0.019389,0.01937,3.19,-0.05,18,6.35,0.019284,0.018013,4.82,0.017636,7.05,1.857,0.016284,15.94,0.0189,False,-2.0634920634920713,-8.571428571428571,-5.873015873015873,-1.9576719576719512,-4.920634920634922,-7.142857142857145,-7.566137566137569
2026-08-09,BROCCOLI714/USDT,2026-08-09 20:00,0.0204,13.45,0.02081,0.020679,2.93,0.0,16,5.1,0.020624,0.020063,1.68,0.018885,8.02,1.884,0.017003,19.98,0.02042,False,3.8197845249755114,1.0773751224289982,2.1547502448579796,3.134182174338892,2.7424094025465298,5.680705190989233,7.149853085210575
2026-08-09,COOKIE/USDT,2026-08-09 12:05,0.013614,16.54,0.013963,0.013706,5.72,-0.2,12,6.04,0.013502,0.01248,9.09,0.012336,10.36,2.155,0.010582,28.65,0.013619,False,1.960496365371906,2.0045524634701444,0.6167853733754242,6.079741537557816,8.68639400837066,-11.212276966003383,-15.316836772156556
2026-08-09,COOKIE/USDT,2026-08-09 12:35,0.013346,16.54,0.013949,0.013563,6.22,-0.2,12,7.02,0.013548,0.012556,6.3,0.012383,7.77,2.007,0.010622,25.64,0.013346,False,1.6784055147609789,-1.4161546530795739,-2.1204855387382007,4.450771766821526,3.888805634647088,-12.865277985913382,-12.872770867675701
2026-08-09,MUBARAK/USDT,2026-08-09 07:55,0.01788,24.61,0.018272,0.018137,2.8,-3.32,26,15.82,0.017942,0.01666,7.32,0.016001,11.75,2.299,0.014565,22.76,0.01789,True,-0.11179429849077242,-2.179988820570159,-8.049189491335945,-6.036892118501962,-9.614309670206815,-22.470653996646167,-33.482392397987695
2026-08-09,TST/USDT,2026-08-09 00:50,0.01622,17.0,0.016304,0.016538,0.95,-4.49,18,8.18,0.016569,0.015887,2.1,0.015323,5.85,2.644,0.013566,19.56,0.01622,True,2.3427866831072652,-4.99383477188657,-6.84340320591864,-14.241676942046876,-10.850801479654756,-0.06165228113442086,0.24660912453759787
2026-08-10,THE/USDT,2026-08-10 03:15,0.07268,14.67,0.074564,0.072925,2.53,-1.27,20,16.24,0.073484,0.070281,3.41,0.068397,6.26,2.105,0.06112,18.91,0.07268,False,0.22014309301044785,-0.564116675839306,-3.3709411117226304,5.6136488717666495,13.924050632911381,9.93395707209685,11.227297743533299
2026-08-11,PRL/USDT,2026-08-11 03:40,0.3202,8.38,0.3246,0.322564,1.73,0.0,11,10.48,0.318384,0.306756,4.38,0.301806,6.09,0.576,0.296729,7.91,0.3202,False,0.2498438475952428,-0.4372267332916966,0.4372267332916966,-0.4372267332916966,-0.031230480949403183,2.2485946283572718,1.8425983760149784
2026-08-11,SHAZ/USDT,2026-08-11 22:05,57.34,8.01,57.37,57.477143,0.21,-1.69,18,21.76,57.472,55.990505,2.41,54.6993,4.83,0.798,52.50955,9.2,57.34,True,0.5929543076386526,0.8022322985699352,0.7673526334147276,0.5580746424834326,1.2382281130101165,-0.2615974886641063,-1.9009417509591842
2026-08-12,CAP/USDT,2026-08-12 03:10,0.05703,12.52,0.05715,0.057586,1.07,-2.18,16,12.43,0.057412,0.055307,3.12,0.053389,6.82,1.935,0.048848,16.75,0.05704,True,0.8590462833099534,-0.5259467040673241,-2.7699859747545545,-0.8239831697054667,1.2447405329593308,-2.1388499298737704,-0.9992987377279121
2026-08-12,HOLO/USDT,2026-08-12 02:35,0.09484,27.79,0.096613,0.095769,2.98,-0.15,11,5.97,0.093874,0.086113,10.13,0.078853,20.28,3.795,0.07216,31.43,0.09479,True,-3.6396244329570573,-2.901149910328096,-1.825087034497305,8.049372296655763,13.345289587509226,19.07374195590252,20.023209199282622
2026-08-12,SHAZ/USDT,2026-08-12 13:10,61.39,8.83,61.998889,61.637143,1.01,-0.23,9,56.45,60.5328,58.60697,4.75,57.79855,6.21,0.843,54.885,11.85,61.37,False,-0.29330291673456044,-2.6397262506110555,-4.49731138992993,-9.043506599315634,-10.542610395958949,-10.558905002444186,-10.819618706208258
2026-08-12,SHAZ/USDT,2026-08-12 19:05,68.13,13.57,68.890909,68.652857,1.28,-0.07,11,4.12,68.3908,64.818485,5.11,61.19705,11.33,2.332,56.72405,20.11,68.13,False,0.41097901071481163,-0.5871128724497368,-0.35226772346985047,0.6311463378834473,-0.10274475267871333,0.7632467341846412,2.377807133421386
2026-08-12,SHAZ/USDT,2026-08-12 19:45,68.38,13.57,68.854545,68.491429,1.21,-0.07,11,4.29,68.518,65.640808,4.17,61.6606,10.9,2.352,56.9659,20.04,68.42,True,-0.2923121894183029,0.014615609470922416,1.0961707103186202,0.8623209587839863,0.19000292312188755,1.3300204618532543,2.572347266881036
2026-08-12,SMCI/USDT,2026-08-12 21:00,37.38,8.4,37.506667,37.412143,0.55,-1.18,27,2.84,37.652,36.710404,1.82,35.56565,5.1,1.192,33.48405,11.64,37.39,False,0.0,0.2139609521262324,0.0802353570473419,0.37443166622091617,0.2139609521262324,-1.0965498796469553,0.053490238031567605
2026-08-13,APR/USDT,2026-08-13 00:40,0.5696,51.54,0.62,0.604207,10.82,0.0,14,15.9,0.5923,0.487605,16.82,0.434174,31.19,8.822,0.285432,99.56,0.5694,False,19.75763962065333,10.958904109589044,12.486828240252896,4.513523006673701,15.612925886898497,17.544783983140157,15.12118018967334
2026-08-13,APR/USDT,2026-08-13 01:10,0.507,51.54,0.62,0.553686,23.06,0.0,14,5.84,0.576588,0.491537,3.15,0.438812,15.54,7.557,0.288274,75.87,0.5069,False,2.2095087788518533,1.6965870980469513,-13.395146971789298,-10.35707240086802,10.79108305385678,5.287038863681198,7.0428092325902565
2026-08-13,SMCI/USDT,2026-08-13 15:45,41.45,11.47,41.568571,41.715714,0.65,-1.35,14,22.35,41.2848,38.897879,6.56,38.2348,8.41,1.291,35.81395,15.74,41.45,False,1.9059107358263117,3.449939686369118,4.028950542822682,3.449939686369118,4.8250904704463204,4.800965018094094,5.548854041013279
2026-08-13,SMCI/USDT,2026-08-13 16:15,40.02,11.47,41.324286,41.132143,3.18,-1.35,14,27.59,41.406,39.058384,2.46,38.32995,4.41,1.307,35.89435,11.49,40.03,False,0.0,0.6245316012990257,-0.49962528103920995,0.8493629777666835,2.023482388208849,1.9485385960529629,2.148388708468647
2026-08-13,SMCI/USDT,2026-08-13 16:55,40.1,11.47,40.998571,40.200714,2.73,-1.35,14,27.07,40.8616,39.273636,2.1,38.4305,4.34,1.102,35.97425,11.47,40.13,False,-0.4983802641415293,-0.14951407924244994,0.6478943433840147,0.622975330176925,3.1148766508846246,2.5417393471218617,2.5417393471218617
2026-08-13,龙虾/USDT,2026-08-13 03:05,0.022098,9.1,0.022303,0.022189,1.55,-0.94,14,14.44,0.022042,0.021401,3.26,0.021247,4.0,1.59,0.021571,2.44,0.022091,False,1.186003349780446,2.4444343850436776,4.6308451405549755,6.916843963605079,9.850165225657511,13.842741387895515,9.198316056312523
2026-08-14,ACE/USDT,2026-08-14 23:25,0.32959,52.01,0.335429,0.347816,2.8,-2.71,17,4.94,0.343067,0.310454,6.16,0.261239,26.16,10.439,0.164169,100.76,0.3296,False,5.864684466019422,23.179611650485445,29.58131067961165,36.53519417475728,39.975728155339816,59.17172330097088,
2026-08-15,AIOT/USDT,2026-08-15 11:05,0.04621,8.86,0.046346,0.046294,0.4,-0.79,13,3.31,0.046324,0.044863,3.0,0.044033,4.94,1.324,0.041422,11.56,0.04621,False,0.8223328283921194,0.8656135035706656,-0.12984202553559307,3.0296472624972917,1.3417009305345218,1.774507682319847,2.7266825362475746
2026-08-15,AKE/USDT,2026-08-15 10:20,0.0102095,10.92,0.01065,0.010385,4.61,-1.12,12,5.58,0.010184,0.009908,3.04,0.010173,0.36,-0.463,0.008483,20.35,0.0102201,False,3.0293245662958306,-1.8766939658124742,-4.080194910030242,1.5068345710902988,-3.7661079637185595,-2.843416404927547,-4.2719738554417335
2026-08-15,H/USDT,2026-08-15 15:10,0.13979,19.78,0.148791,0.146776,7.17,-0.62,11,3.74,0.14613,0.135134,3.45,0.126445,10.55,2.535,0.114135,22.48,0.13986,False,-1.365651365651362,-0.27170027170026556,2.5597025597025596,5.569855569855583,-5.948805948805944,-7.15715715715715,-13.620763620763606
2026-08-15,ROBO/USDT,2026-08-15 05:45,0.0198,31.38,0.020255,0.020216,3.38,-0.73,12,5.22,0.020079,0.017931,10.42,0.016624,19.1,3.668,0.014958,32.37,0.01976,False,1.8218623481781338,9.412955465587046,7.18623481781377,2.834008097165999,10.425101214574896,30.71862348178137,29.099190283400812
